league,team,player,champion,dmgtochamps,predicted,goldspent
NALCS,Flyquest,Balls,Camille,9049,16076.980489715892,14258
NALCS,Dignitas,Ssumday,Camille,6864,10668.043740851774,15508
NALCS,Counter Logic Gaming,Darshan,Camille,5993,10668.043740858775,10758
NALCS,FlyQuest,Balls,Camille,11339,16076.980489723366,14408
NALCS,Dignitas,Ssumday,Camille,11352,10668.043740850859,14058
NALCS,Team SoloMid,Hauntzer,Camille,21734,16076.980489713582,13383
NALCS,Cloud9,Ray,Camille,16282,16076.980489710548,15913
NALCS,FlyQuest,Balls,Camille,15418,16076.980489715657,14733
NALCS,Echo Fox,Brandini,Camille,14024,16076.98048970903,11608
NALCS,Team SoloMid,Hauntzer,Camille,23098,16076.980489713304,12658
NALCS,FlyQuest,Balls,Camille,21070,10668.043740851264,16508
NALCS,Echo Fox,Brandini,Camille,24742,16076.980489714648,15058
NALCS,Counter Logic Gaming,Darshan,Camille,15576,16076.980489712947,10158
NALCS,Counter Logic Gaming,Darshan,Camille,12244,10668.043740851486,9408
NALCS,Phoenix1,zig,Cho'gath,5024,11434.708716972124,7550
NALCS,Phoenix1,zig,Cho'gath,12103,15974.757653536673,11925
NALCS,Phoenix1,zig,Cho'gath,9182,11434.708716971649,8900
NALCS,Dignitas,Ssumday,Cho'gath,24641,11434.70871697126,14075
NALCS,Counter Logic Gaming,Darshan,Cho'gath,14382,11434.70871697139,11e3
NALCS,Phoenix1,zig,Cho'gath,16486,11434.708716971008,14025
NALCS,Immortals,Flame,Cho'gath,17092,15974.75765353602,9770
NALCS,FlyQuest,Balls,Cho'gath,6820,11434.708716971418,10150
NALCS,FlyQuest,Balls,Cho'gath,9173,11434.708716971336,9800
NALCS,EnVyUs,Seraph,Cho'gath,15769,11434.708716971498,10950
NALCS,Immortals,Flame,Cho'gath,12838,11434.70871697185,11650
NALCS,EnVyUs,Seraph,Cho'gath,20213,11434.70871697171,15605
NALCS,EnVyUs,Seraph,Cho'gath,14077,11434.708716971367,13630
NALCS,Team SoloMid,Hauntzer,Cho'gath,18098,15974.757653536182,11985
NALCS,EnVyUs,Seraph,Cho'gath,6674,11434.708716971449,7375
NALCS,Team Liquid,Lourlo,Cho'gath,12321,11434.70871697133,12925
NALCS,Cloud9,Impact,Cho'gath,5123,15974.757653536451,7025
NALCS,Counter Logic Gaming,Darshan,Fiora,7637,15111.2250617147,11710
NALCS,Team Liquid,Lourlo,Fiora,6403,15111.225061714253,10175
NALCS,FlyQuest,Balls,Fiora,17902,15111.225061714313,18400
NALCS,Team SoloMid,Hauntzer,Fiora,14284,15111.22506171418,13150
NALCS,Dignitas,Ssumday,Fiora,20023,17031.579532294796,16575
NALCS,Dignitas,Ssumday,Fiora,19473,17031.579532294803,15375
NALCS,Counter Logic Gaming,Darshan,Fiora,26069,15111.225061714274,17725
NALCS,Dignitas,Ssumday,Fiora,10800,17031.57953229481,14625
NALCS,Team Liquid,Lourlo,Fiora,7298,15111.225061714274,12283
NALCS,Counter Logic Gaming,Darshan,Fiora,24846,17031.579532294803,15575
NALCS,Counter Logic Gaming,Darshan,Fiora,5696,15111.225061714274,9375
NALCS,Dignitas,Ssumday,Fiora,11464,15111.225061714274,8100
NALCS,Dignitas,Ssumday,Fiora,17374,15111.22506171427,10850
NALCS,Counter Logic Gaming,Darshan,Fiora,25076,17031.579532294803,14670
NALCS,Counter Logic Gaming,Darshan,Fiora,25846,17031.579532294803,12900
NALCS,Counter Logic Gaming,Darshan,Fiora,32180,15111.225061714274,19500
NALCS,Cloud9,Ray,Galio,15998,11783.177206598943,14175
NALCS,Echo Fox,Looper,Galio,19204,11783.177206598939,13500
NALCS,Phoenix1,zig,Galio,9427,11777.873117926176,11400
NALCS,Echo Fox,Looper,Galio,7842,11783.177206598939,14e3
NALCS,Team SoloMid,Hauntzer,Galio,21578,11783.177206598946,17e3
NALCS,Counter Logic Gaming,Darshan,Galio,8111,11783.177206598939,14300
NALCS,Team Liquid,Lourlo,Galio,3651,11777.873117926167,11225
NALCS,Team Liquid,Lourlo,Galio,16194,11777.87311792617,14050
NALCS,Immortals,Flame,Galio,6982,11777.87311792617,12025
NALCS,Immortals,Flame,Galio,15625,11777.873117926167,10625
NALCS,Counter Logic Gaming,Darshan,Galio,16363,11777.87311792617,12600
NALCS,Team Liquid,Lourlo,Galio,16644,11777.87311792617,15500
NALCS,Phoenix1,zig,Galio,10983,11777.873117926174,11550
NALCS,Counter Logic Gaming,Darshan,Galio,20206,11777.87311792617,11910
NALCS,Phoenix1,zig,Galio,20051,11777.87311792617,14200
NALCS,Cloud9,Impact,Galio,13834,11783.177206598943,11950
NALCS,Cloud9,Impact,Galio,9718,11777.873117926176,11410
NALCS,Cloud9,Impact,Galio,10500,11783.177206598943,9475
NALCS,Counter Logic Gaming,Darshan,Galio,16597,11783.177206598939,13505
NALCS,EnVyUs,Seraph,Galio,8103,11783.177206598939,15925
NALCS,Cloud9,Impact,Galio,9838,11777.873117926176,6725
NALCS,Cloud9,Impact,Galio,15925,11783.177206598943,9795
NALCS,Cloud9,Impact,Galio,12718,11783.177206598939,8075
NALCS,EnVyUs,Seraph,Galio,7926,11777.87311792617,12125
NALCS,Cloud9,Impact,Galio,10097,11783.177206598943,8875
NALCS,Team Liquid,Lourlo,Gnar,20009,14020.139036571454,20535
NALCS,Team SoloMid,Hauntzer,Gnar,18347,15918.426641869615,10875
